#supno t p
2845 0.172091 0.172094 U43-2845 0
54 0.172098 0.172103 F54 1
53 0.172111 0.172115 U46-53 0
58 0.172114 0.172136 F58 1
61 0.172123 0.172126 U46-61 0
2845 0.172134 0.172136 U46-2845 0
53 0.172145 0.172148 U49-53 0
62 0.172149 0.172153 U46-62 1
61 0.172156 0.172158 U49-61 0
2846 0.172161 0.172164 U46-2846 1
205 0.172166 0.172168 U49-205 0
62 0.172176 0.172179 U47-62 1
53 0.172183 0.172186 U50-53 0
2845 0.172194 0.172197 U50-2845 0
63 0.17545 0.175458 U14-63 2
119 0.175473 0.175477 U14-119 2
52 0.184055 0.184061 U50-52 3
2844 0.184076 0.184079 U50-2844 3
52 0.184092 0.184094 U51-52 3
52 0.184103 0.19606 F52 3
53 0.19595 0.195959 U52-53 0
61 0.195973 0.195977 U52-61 0
205 0.195985 0.195988 U52-205 0
2845 0.195995 0.195998 U52-2845 0
53 0.196007 0.196032 F53 0
57 0.196047 0.19605 U55-57 0
61 0.196058 0.19606 U55-61 0
57 0.196076 0.196079 U56-57 0
56 0.196085 0.196089 U54-56 3
61 0.196087 0.196091 U56-61 0
57 0.196099 0.196118 F57 0
56 0.196102 0.196104 U55-56 3
56 0.196113 0.196128 F56 3
61 0.19614 0.196143 U45-61 0
61 0.196152 0.196158 U53-61 0
205 0.196165 0.196169 U53-205 0
2845 0.196177 0.19618 U53-2845 0
61 0.196193 0.196195 U54-61 0
61 0.196204 0.196207 U57-61 0
61 0.19622 0.196223 U59-61 0
61 0.196245 0.196249 U60-61 0
61 0.196259 0.196279 F61 0
60 0.196267 0.196271 U57-60 3
64 0.196279 0.196282 U57-64 3
60 0.196294 0.196299 U58-60 3
65 0.196294 0.196306 F65 0
64 0.196307 0.19631 U58-64 3
2848 0.196317 0.19632 U58-2848 3
60 0.196332 0.196335 U59-60 3
60 0.196343 0.19636 F60 3
64 0.196381 0.196384 U5-64 3
64 0.196393 0.196396 U12-64 3
2848 0.196403 0.196405 U12-2848 3
64 0.196413 0.196419 U40-64 3
208 0.196427 0.19643 U40-208 3
2848 0.196437 0.19644 U40-2848 3
64 0.196458 0.196464 U41-64 3
208 0.196471 0.196475 U41-208 3
2848 0.196482 0.196484 U41-2848 3
64 0.196493 0.196496 U60-64 3
2848 0.196503 0.196505 U60-2848 3
64 0.196521 0.196526 U61-64 3
2844 0.196534 0.196537 U61-2844 3
2848 0.196544 0.196547 U61-2848 3
63 0.199452 0.199459 U20-63 2
119 0.199473 0.199476 U20-119 2
63 0.199489 0.199493 U21-63 2
119 0.199501 0.199504 U21-119 2
63 0.199512 0.199514 U35-63 2
63 0.199529 0.199532 U36-63 2
207 0.199539 0.199542 U36-207 2
63 0.19955 0.199554 U39-63 2
207 0.199561 0.199564 U39-207 2
63 0.199582 0.199595 U40-63 2
119 0.199603 0.199608 U40-119 2
207 0.199615 0.199618 U40-207 2
63 0.199639 0.199645 U41-63 2
119 0.199653 0.199657 U41-119 2
207 0.199664 0.199668 U41-207 2
63 0.199679 0.199682 U54-63 2
63 0.199693 0.199696 U56-63 2
63 0.199711 0.199715 U57-63 2
63 0.19973 0.199733 U60-63 2
2847 0.199741 0.199745 U60-2847 2
63 0.199761 0.199766 U61-63 2
207 0.199774 0.199778 U61-207 2
2847 0.199785 0.199788 U61-2847 2
62 0.223971 0.223975 U49-62 1
206 0.223987 0.22399 U49-206 1
62 0.224002 0.224006 U52-62 1
206 0.224014 0.224018 U52-206 1
62 0.224038 0.224043 U53-62 1
206 0.224051 0.224055 U53-206 1
2846 0.224062 0.224065 U53-2846 1
62 0.224073 0.224075 U54-62 1
62 0.224086 0.224089 U56-62 1
62 0.224104 0.224107 U57-62 1
62 0.224119 0.224121 U59-62 1
62 0.224136 0.224141 U60-62 1
62 0.224158 0.224163 U61-62 1
206 0.224171 0.224175 U61-206 1
2846 0.224182 0.224185 U61-2846 1
62 0.224193 0.224215 F62 1
63 0.224213 0.224219 U62-63 2
66 0.224229 0.224235 F66 1
207 0.224232 0.224237 U62-207 2
2847 0.224244 0.224247 U62-2847 2
70 0.224253 0.224256 U65-70 1
63 0.224256 0.225141 F63 2
118 0.224264 0.224267 U65-118 1
70 0.224275 0.224277 U66-70 1
78 0.224284 0.224287 U66-78 1
67 0.225161 0.225165 U65-67 2
119 0.225173 0.225176 U65-119 2
67 0.225192 0.225195 U66-67 2
67 0.225203 0.225299 F67 2
71 0.225311 0.225334 F71 2
70 0.225338 0.225345 U67-70 1
78 0.225353 0.225357 U67-78 1
118 0.225364 0.225367 U67-118 1
64 0.244055 0.244065 U62-64 3
2844 0.244078 0.244082 U62-2844 3
2848 0.244089 0.244092 U62-2848 3
64 0.244109 0.244113 U63-64 3
208 0.244121 0.244126 U63-208 3
2844 0.244133 0.244137 U63-2844 3
2848 0.244144 0.244148 U63-2848 3
64 0.244156 0.244175 F64 3
68 0.244185 0.244202 F68 3
72 0.244222 0.244225 U71-72 3
72 0.244235 0.244251 F72 3
69 0.247915 0.24792 U68-69 0
69 0.247935 0.248027 F69 0
73 0.248048 0.248052 U72-73 0
77 0.24806 0.248064 U72-77 0
73 0.248072 0.248148 F73 0
77 0.248164 0.248167 U71-77 0
77 0.248176 0.24818 U73-77 0
89 0.248188 0.248191 U73-89 0
70 0.255974 0.25598 U68-70 1
78 0.255994 0.255997 U68-78 1
70 0.25601 0.256013 U69-70 1
78 0.256021 0.256024 U69-78 1
70 0.256032 0.256051 F70 1
74 0.256061 0.256069 F74 1
78 0.256081 0.256086 U70-78 1
118 0.256094 0.256098 U70-118 1
78 0.256113 0.256117 U72-78 1
118 0.256124 0.256127 U72-118 1
78 0.256142 0.256146 U73-78 1
118 0.256154 0.256156 U73-118 1
75 0.262547 0.262552 U74-75 2
115 0.262564 0.262567 U74-115 2
75 0.262575 0.262646 F75 2
79 0.262659 0.262702 F79 2
83 0.262713 0.262757 F83 2
87 0.262772 0.262778 U79-87 2
115 0.262788 0.262791 U79-115 2
77 0.263679 0.263683 U74-77 0
77 0.263703 0.263708 U75-77 0
76 0.268064 0.268068 U74-76 3
76 0.268086 0.26809 U75-76 3
76 0.268099 0.268115 F76 3
80 0.268126 0.268133 F80 3
84 0.268143 0.268149 F84 3
77 0.272147 0.272154 U76-77 0
89 0.272167 0.27217 U76-89 0
77 0.272179 0.272244 F77 0
81 0.272257 0.272279 F81 0
85 0.272295 0.27232 F85 0
89 0.272332 0.272335 U77-89 0
88 0.272431 0.272435 U69-88 3
2852 0.272445 0.272449 U69-2852 3
87 0.273136 0.273139 U81-87 2
78 0.279977 0.279986 U77-78 1
114 0.279999 0.280003 U77-114 1
118 0.280011 0.280013 U77-118 1
78 0.280022 0.280042 F78 1
82 0.280056 0.28006 U79-82 1
82 0.280072 0.280075 U80-82 1
114 0.280082 0.280085 U80-114 1
474 0.280092 0.280094 U80-474 1
82 0.28011 0.280112 U81-82 1
474 0.28012 0.280122 U81-474 1
82 0.28013 0.280149 F82 1
86 0.280172 0.280176 U83-86 1
2850 0.280184 0.280188 U83-2850 1
86 0.2802 0.280202 U84-86 1
474 0.28021 0.280212 U84-474 1
86 0.280228 0.28023 U85-86 1
2850 0.280238 0.28024 U85-2850 1
86 0.280247 0.280267 F86 1
90 0.280278 0.280284 F90 1
94 0.280294 0.2803 F94 1
87 0.286755 0.286762 U82-87 2
115 0.286774 0.286778 U82-115 2
87 0.286786 0.28679 U83-87 2
2851 0.286797 0.2868 U83-2851 2
87 0.286811 0.286813 U84-87 2
87 0.286829 0.286833 U86-87 2
2851 0.286841 0.286843 U86-2851 2
87 0.286851 0.286985 F87 2
91 0.287006 0.287009 U90-91 2
95 0.287017 0.28702 U90-95 2
91 0.287028 0.287105 F91 2
95 0.287116 0.28712 U91-95 2
99 0.287128 0.287131 U91-99 2
89 0.287513 0.287519 U78-89 0
2853 0.287532 0.287534 U78-2853 0
89 0.287547 0.287549 U79-89 0
89 0.287566 0.287569 U82-89 0
89 0.287586 0.28759 U87-89 0
473 0.287598 0.287602 U87-473 0
2849 0.287609 0.287613 U87-2849 0
88 0.292056 0.292061 U70-88 3
2852 0.292074 0.29208 U70-2852 3
88 0.292095 0.292098 U73-88 3
88 0.29211 0.292114 U77-88 3
116 0.292122 0.292124 U77-116 3
88 0.292142 0.292147 U78-88 3
116 0.292155 0.292158 U78-116 3
2852 0.292165 0.292168 U78-2852 3
88 0.29218 0.292183 U79-88 3
88 0.292199 0.292201 U82-88 3
88 0.292214 0.292217 U83-88 3
88 0.292233 0.292237 U86-88 3
88 0.292253 0.292258 U87-88 3
88 0.292267 0.292286 F88 3
92 0.292308 0.292312 U91-92 3
112 0.292321 0.292323 U91-112 3
92 0.292331 0.292349 F92 3
96 0.29236 0.292367 F96 3
100 0.292378 0.292394 F100 3
104 0.292405 0.292409 U92-104 3
112 0.292416 0.292419 U92-112 3
89 0.296327 0.296331 U88-89 0
473 0.296342 0.296349 U88-473 0
2849 0.296358 0.296362 U88-2849 0
2853 0.296369 0.296371 U88-2853 0
89 0.29638 0.296455 F89 0
93 0.296473 0.296502 F93 0
97 0.296514 0.296536 F97 0
101 0.296548 0.29657 F101 0
105 0.296581 0.296603 F105 0
109 0.296616 0.296647 F109 0
113 0.296665 0.296668 U93-113 0
95 0.296778 0.296785 U92-95 2
99 0.296798 0.296802 U92-99 2
95 0.296824 0.296827 U93-95 2
115 0.296835 0.296838 U93-115 2
95 0.29685 0.296852 U94-95 2
95 0.29686 0.296984 F95 2
99 0.296995 0.296999 U95-99 2
115 0.297007 0.29701 U95-115 2
99 0.297022 0.297024 U96-99 2
98 0.303969 0.303973 U96-98 1
98 0.303994 0.303997 U97-98 1
98 0.304006 0.304027 F98 1
102 0.30404 0.304047 F102 1
106 0.304058 0.304064 F106 1
110 0.304083 0.304087 U109-110 1
114 0.304095 0.304097 U109-114 1
110 0.304106 0.304123 F110 1
114 0.30414 0.304143 U74-114 1
99 0.310902 0.310906 U98-99 2
99 0.310923 0.310985 F99 2
103 0.311003 0.311008 U100-103 2
103 0.311021 0.311024 U101-103 2
103 0.311041 0.311043 U102-103 2
103 0.311052 0.311153 F103 2
107 0.311169 0.311172 U105-107 2
107 0.311188 0.311191 U106-107 2
111 0.311199 0.311202 U106-111 2
115 0.311209 0.311211 U106-115 2
107 0.311219 0.311318 F107 2
113 0.311312 0.311318 U95-113 0
117 0.311332 0.311334 U95-117 0
111 0.311337 0.311341 U107-111 2
115 0.311349 0.311352 U107-115 2
113 0.311354 0.311358 U99-113 0
114 0.311364 0.311368 U75-114 1
117 0.311366 0.311369 U99-117 0
209 0.311377 0.311379 U99-209 0
118 0.31138 0.311383 U75-118 1
113 0.311388 0.311391 U101-113 0
473 0.311398 0.3114 U101-473 0
113 0.311416 0.311419 U103-113 0
205 0.311426 0.311429 U103-205 0
209 0.311437 0.31144 U103-209 0
473 0.311447 0.311449 U103-473 0
104 0.316064 0.31607 U95-104 3
112 0.316085 0.316089 U95-112 3
116 0.316097 0.316099 U95-116 3
104 0.316107 0.31611 U96-104 3
104 0.316121 0.316124 U97-104 3
104 0.316136 0.316139 U98-104 3
208 0.316147 0.316149 U98-208 3
104 0.316175 0.316179 U99-104 3
112 0.316187 0.316191 U99-112 3
116 0.316198 0.316201 U99-116 3
208 0.316208 0.31621 U99-208 3
104 0.316218 0.316221 U100-104 3
472 0.316229 0.316231 U100-472 3
104 0.316242 0.316245 U102-104 3
104 0.316261 0.316265 U103-104 3
112 0.316272 0.316275 U103-112 3
472 0.316282 0.316285 U103-472 3
104 0.316292 0.316306 F104 3
108 0.316325 0.316329 U107-108 3
112 0.316337 0.316341 U107-112 3
116 0.316348 0.31635 U107-116 3
108 0.316357 0.316373 F108 3
112 0.316399 0.316402 U93-112 3
116 0.31641 0.316412 U93-116 3
112 0.316424 0.316427 U101-112 3
472 0.316434 0.316436 U101-472 3
112 0.316444 0.316449 U104-112 3
116 0.316456 0.316459 U104-116 3
208 0.316466 0.316469 U104-208 3
472 0.316476 0.316478 U104-472 3
112 0.31649 0.316492 U105-112 3
112 0.3165 0.316504 U108-112 3
116 0.316511 0.316513 U108-116 3
476 0.31652 0.316523 U108-476 3
111 0.320581 0.320588 U108-111 2
115 0.320601 0.320605 U108-115 2
475 0.320612 0.320615 U108-475 2
111 0.320628 0.32063 U109-111 2
115 0.320638 0.32064 U109-115 2
113 0.320649 0.320654 U104-113 0
111 0.320652 0.320656 U110-111 2
115 0.320663 0.320666 U110-115 2
117 0.320666 0.320672 U104-117 0
475 0.320673 0.320675 U110-475 2
205 0.320679 0.320682 U104-205 0
111 0.320683 0.320895 F111 2
209 0.32069 0.320693 U104-209 0
473 0.3207 0.320702 U104-473 0
113 0.320711 0.320712 U105-113 0
113 0.320724 0.320727 U106-113 0
113 0.320739 0.320741 U107-113 0
113 0.320757 0.320761 U108-113 0
473 0.320769 0.320772 U108-473 0
113 0.32089 0.320894 U111-113 0
473 0.320902 0.320904 U111-473 0
115 0.320918 0.320921 U75-115 2
115 0.320939 0.320941 U76-115 2
115 0.32096 0.320964 U77-115 2
119 0.320972 0.320974 U77-119 2
115 0.320986 0.320991 U78-115 2
114 0.320995 0.320999 U76-114 1
119 0.320999 0.321002 U78-119 2
2851 0.321009 0.321012 U78-2851 2
118 0.32101 0.321012 U76-118 1
114 0.321021 0.321026 U78-114 1
115 0.321021 0.321024 U87-115 2
112 0.321022 0.32103 U111-112 3
2851 0.321031 0.321034 U87-2851 2
118 0.321033 0.321037 U78-118 1
116 0.321042 0.321045 U111-116 3
115 0.32105 0.321056 U88-115 2
114 0.321051 0.321054 U82-114 1
476 0.321052 0.321054 U111-476 3
474 0.321062 0.321065 U82-474 1
112 0.321063 0.328078 F112 3
119 0.321064 0.321069 U88-119 2
2851 0.321076 0.321079 U88-2851 2
114 0.321078 0.321081 U87-114 1
474 0.321089 0.321093 U87-474 1
115 0.321093 0.321099 U89-115 2
2850 0.3211 0.321103 U87-2850 1
119 0.321107 0.32111 U89-119 2
2851 0.321118 0.321121 U89-2851 2
114 0.321122 0.321128 U88-114 1
115 0.321129 0.321131 U99-115 2
118 0.321136 0.321141 U88-118 1
115 0.321148 0.321152 U104-115 2
474 0.321148 0.321153 U88-474 1
2850 0.32116 0.321164 U88-2850 1
115 0.321161 0.321165 U111-115 2
475 0.321172 0.321175 U111-475 2
114 0.321177 0.321182 U89-114 1
118 0.321189 0.321194 U89-118 1
474 0.321201 0.321204 U89-474 1
2850 0.321211 0.321214 U89-2850 1
114 0.321226 0.321229 U93-114 1
114 0.321241 0.321244 U95-114 1
118 0.321251 0.321254 U95-118 1
114 0.321265 0.321268 U99-114 1
118 0.321276 0.321279 U99-118 1
114 0.321294 0.321298 U104-114 1
118 0.321306 0.321309 U104-118 1
210 0.321316 0.321319 U104-210 1
114 0.321327 0.32133 U110-114 1
114 0.321342 0.321345 U111-114 1
116 0.328111 0.328113 U76-116 3
116 0.328122 0.328125 U88-116 3
2852 0.328133 0.328137 U88-2852 3
116 0.328151 0.328154 U89-116 3
2852 0.328161 0.328164 U89-2852 3
116 0.328176 0.328177 U106-116 3
116 0.328185 0.328188 U112-116 3
208 0.328195 0.328199 U112-208 3
472 0.328206 0.328209 U112-472 3
476 0.328216 0.328219 U112-476 3
115 0.335003 0.335012 U112-115 2
475 0.335026 0.335029 U112-475 2
113 0.335198 0.335202 U112-113 0
117 0.335214 0.335222 U112-117 0
205 0.33523 0.335234 U112-205 0
209 0.335241 0.335245 U112-209 0
473 0.335253 0.335255 U112-473 0
113 0.335264 0.335353 F113 0
117 0.335383 0.335386 U24-117 0
117 0.335396 0.335401 U41-117 0
115 0.335397 0.335403 U113-115 2
205 0.335409 0.335413 U41-205 0
475 0.335411 0.335414 U113-475 2
2853 0.33542 0.335424 U41-2853 0
117 0.335437 0.335447 U63-117 0
205 0.335456 0.335461 U63-205 0
2845 0.335468 0.335473 U63-2845 0
2853 0.33548 0.335483 U63-2853 0
117 0.335499 0.335506 U64-117 0
116 0.335507 0.33551 U113-116 3
205 0.335514 0.335519 U64-205 0
208 0.335522 0.335526 U113-208 3
2845 0.335526 0.33553 U64-2845 0
472 0.335534 0.335537 U113-472 3
2853 0.335538 0.33554 U64-2853 0
476 0.335544 0.335546 U113-476 3
117 0.335553 0.335555 U90-117 0
117 0.335567 0.33557 U91-117 0
117 0.335585 0.335587 U92-117 0
117 0.335599 0.335601 U94-117 0
117 0.335613 0.335615 U98-117 0
209 0.335623 0.335625 U98-209 0
117 0.335633 0.335638 U113-117 0
205 0.335645 0.335649 U113-205 0
209 0.335656 0.335659 U113-209 0
473 0.335667 0.335669 U113-473 0
114 0.339972 0.339983 U112-114 1
118 0.339996 0.34 U112-118 1
210 0.340008 0.340011 U112-210 1
114 0.34004 0.340045 U113-114 1
118 0.340054 0.340057 U113-118 1
210 0.340064 0.340067 U113-210 1
114 0.340075 0.35198 F114 1
118 0.352006 0.352009 U15-118 1
118 0.352022 0.352024 U16-118 1
118 0.35204 0.352043 U17-118 1
118 0.352056 0.35206 U19-118 1
118 0.352073 0.352076 U20-118 1
2854 0.352084 0.352086 U20-2854 1
118 0.352101 0.352104 U21-118 1
2854 0.352111 0.352113 U21-2854 1
118 0.352121 0.352123 U26-118 1
118 0.352131 0.352135 U38-118 1
206 0.352143 0.352146 U38-206 1
118 0.352157 0.35216 U39-118 1
206 0.352168 0.35217 U39-206 1
118 0.352182 0.352188 U40-118 1
206 0.352195 0.352199 U40-206 1
2854 0.352206 0.352208 U40-2854 1
118 0.352225 0.35223 U41-118 1
206 0.352237 0.352241 U41-206 1
2854 0.352248 0.352249 U41-2854 1
118 0.352262 0.352269 U63-118 1
206 0.352276 0.352281 U63-206 1
2846 0.352288 0.352292 U63-2846 1
2854 0.352299 0.352301 U63-2854 1
118 0.352313 0.352319 U64-118 1
206 0.352327 0.352332 U64-206 1
2846 0.35234 0.352343 U64-2846 1
2854 0.35235 0.352352 U64-2854 1
118 0.352363 0.352366 U71-118 1
118 0.352374 0.35238 U114-118 1
210 0.352387 0.352392 U114-210 1
474 0.352398 0.352403 U114-474 1
2850 0.35241 0.352414 U114-2850 1
115 0.358997 0.359004 U114-115 2
119 0.359017 0.359023 U114-119 2
475 0.359031 0.359036 U114-475 2
